gap_id,type,lineage_or_auth_gap_id,risk_tier,classification,priority_rank,recommended_action
nsgap-4d7309f9c348,auth_gap,nsgap-4d7309f9c348,CRITICAL,role_escalation,194,CRITICAL: verify privilege escalation path and add authorization check
nsgap-04196ef72d32,auth_gap,nsgap-04196ef72d32,CRITICAL,role_escalation,195,CRITICAL: verify privilege escalation path and add authorization check
nsgap-b7451031edf3,auth_gap,nsgap-b7451031edf3,CRITICAL,role_escalation,196,CRITICAL: verify privilege escalation path and add authorization check
nsgap-c25549c805a2,auth_gap,nsgap-c25549c805a2,CRITICAL,role_escalation,197,CRITICAL: verify privilege escalation path and add authorization check
nsgap-e853a32727fc,auth_gap,nsgap-e853a32727fc,CRITICAL,role_escalation,198,CRITICAL: verify privilege escalation path and add authorization check
nsgap-5194b4dcb3c7,auth_gap,nsgap-5194b4dcb3c7,CRITICAL,role_escalation,199,CRITICAL: verify privilege escalation path and add authorization check
nsgap-e8d2c1ed75bf,auth_gap,nsgap-e8d2c1ed75bf,CRITICAL,role_escalation,200,CRITICAL: verify privilege escalation path and add authorization check
nsgap-92859101dc3d,auth_gap,nsgap-92859101dc3d,CRITICAL,role_escalation,201,CRITICAL: verify privilege escalation path and add authorization check
nsgap-6f0777b332d7,auth_gap,nsgap-6f0777b332d7,CRITICAL,role_escalation,202,CRITICAL: verify privilege escalation path and add authorization check
nsgap-7a78fc194245,auth_gap,nsgap-7a78fc194245,CRITICAL,role_escalation,203,CRITICAL: verify privilege escalation path and add authorization check
nsgap-8b59d2e1ce2d,auth_gap,nsgap-8b59d2e1ce2d,CRITICAL,role_escalation,204,CRITICAL: verify privilege escalation path and add authorization check
nsgap-e207f7ee0ae2,auth_gap,nsgap-e207f7ee0ae2,CRITICAL,role_escalation,205,CRITICAL: verify privilege escalation path and add authorization check
nsgap-5d46cff717e8,auth_gap,nsgap-5d46cff717e8,CRITICAL,role_escalation,206,CRITICAL: verify privilege escalation path and add authorization check
nsgap-8a85d4867513,auth_gap,nsgap-8a85d4867513,CRITICAL,role_escalation,207,CRITICAL: verify privilege escalation path and add authorization check
nsgap-0856b7bb07f8,auth_gap,nsgap-0856b7bb07f8,CRITICAL,role_escalation,208,CRITICAL: verify privilege escalation path and add authorization check
nsgap-cff7a2a31c35,auth_gap,nsgap-cff7a2a31c35,CRITICAL,role_escalation,209,CRITICAL: verify privilege escalation path and add authorization check
nsgap-a08558ecced4,auth_gap,nsgap-a08558ecced4,CRITICAL,role_escalation,210,CRITICAL: verify privilege escalation path and add authorization check
nsgap-dd6c942ccb98,auth_gap,nsgap-dd6c942ccb98,CRITICAL,role_escalation,211,CRITICAL: verify privilege escalation path and add authorization check
nsgap-de1986bfd84d,auth_gap,nsgap-de1986bfd84d,CRITICAL,role_escalation,212,CRITICAL: verify privilege escalation path and add authorization check
nsgap-c8b02a64a9d1,auth_gap,nsgap-c8b02a64a9d1,CRITICAL,role_escalation,213,CRITICAL: verify privilege escalation path and add authorization check
nsgap-232437a734d3,auth_gap,nsgap-232437a734d3,CRITICAL,role_escalation,214,CRITICAL: verify privilege escalation path and add authorization check
nsgap-33f74f7c6504,auth_gap,nsgap-33f74f7c6504,CRITICAL,role_escalation,215,CRITICAL: verify privilege escalation path and add authorization check
nsgap-a4a347315a65,auth_gap,nsgap-a4a347315a65,CRITICAL,role_escalation,216,CRITICAL: verify privilege escalation path and add authorization check
nsgap-2f6ea8343184,auth_gap,nsgap-2f6ea8343184,CRITICAL,role_escalation,217,CRITICAL: verify privilege escalation path and add authorization check
nsgap-804091033159,auth_gap,nsgap-804091033159,CRITICAL,role_escalation,218,CRITICAL: verify privilege escalation path and add authorization check
nsgap-0c524311473c,auth_gap,nsgap-0c524311473c,CRITICAL,role_escalation,219,CRITICAL: verify privilege escalation path and add authorization check
nsgap-764a3cf72633,auth_gap,nsgap-764a3cf72633,CRITICAL,role_escalation,220,CRITICAL: verify privilege escalation path and add authorization check
nsgap-b63ffe9c4971,auth_gap,nsgap-b63ffe9c4971,CRITICAL,role_escalation,221,CRITICAL: verify privilege escalation path and add authorization check
nsgap-8647ed6f39f6,auth_gap,nsgap-8647ed6f39f6,CRITICAL,role_escalation,222,CRITICAL: verify privilege escalation path and add authorization check
nsgap-4b4f66a8d2ae,auth_gap,nsgap-4b4f66a8d2ae,CRITICAL,role_escalation,223,CRITICAL: verify privilege escalation path and add authorization check
nsgap-a53103c6eaff,auth_gap,nsgap-a53103c6eaff,CRITICAL,role_escalation,224,CRITICAL: verify privilege escalation path and add authorization check
nsgap-4565c728d8e1,auth_gap,nsgap-4565c728d8e1,CRITICAL,role_escalation,225,CRITICAL: verify privilege escalation path and add authorization check
nsgap-5c2d2129405f,auth_gap,nsgap-5c2d2129405f,CRITICAL,role_escalation,226,CRITICAL: verify privilege escalation path and add authorization check
nsgap-8b1493dd6263,auth_gap,nsgap-8b1493dd6263,CRITICAL,role_escalation,227,CRITICAL: verify privilege escalation path and add authorization check
nsgap-6a104dd89948,auth_gap,nsgap-6a104dd89948,CRITICAL,role_escalation,228,CRITICAL: verify privilege escalation path and add authorization check
nsgap-6526e06f1c5f,auth_gap,nsgap-6526e06f1c5f,CRITICAL,role_escalation,229,CRITICAL: verify privilege escalation path and add authorization check
nsgap-0749ef267c98,auth_gap,nsgap-0749ef267c98,CRITICAL,role_escalation,230,CRITICAL: verify privilege escalation path and add authorization check
nsgap-7c57d08ac1cf,auth_gap,nsgap-7c57d08ac1cf,CRITICAL,role_escalation,231,CRITICAL: verify privilege escalation path and add authorization check
nsgap-6b962085af6f,auth_gap,nsgap-6b962085af6f,CRITICAL,role_escalation,232,CRITICAL: verify privilege escalation path and add authorization check
nsgap-c867077897d7,auth_gap,nsgap-c867077897d7,CRITICAL,role_escalation,233,CRITICAL: verify privilege escalation path and add authorization check
nsgap-ef51ef4700c1,auth_gap,nsgap-ef51ef4700c1,CRITICAL,role_escalation,234,CRITICAL: verify privilege escalation path and add authorization check
nsgap-e1ad411ddcf8,auth_gap,nsgap-e1ad411ddcf8,CRITICAL,role_escalation,235,CRITICAL: verify privilege escalation path and add authorization check
nsgap-06173f68eb6a,auth_gap,nsgap-06173f68eb6a,CRITICAL,role_escalation,236,CRITICAL: verify privilege escalation path and add authorization check
nsgap-2d24ddbd75dc,auth_gap,nsgap-2d24ddbd75dc,CRITICAL,role_escalation,237,CRITICAL: verify privilege escalation path and add authorization check
nsgap-e1d63bfbd6d6,auth_gap,nsgap-e1d63bfbd6d6,CRITICAL,role_escalation,238,CRITICAL: verify privilege escalation path and add authorization check
nsgap-583dc18606b6,auth_gap,nsgap-583dc18606b6,CRITICAL,role_escalation,239,CRITICAL: verify privilege escalation path and add authorization check
nsgap-7dbda1a87d14,auth_gap,nsgap-7dbda1a87d14,CRITICAL,role_escalation,240,CRITICAL: verify privilege escalation path and add authorization check
nsgap-42a98795dc71,auth_gap,nsgap-42a98795dc71,CRITICAL,role_escalation,241,CRITICAL: verify privilege escalation path and add authorization check
nsgap-8cc5aa383bd9,auth_gap,nsgap-8cc5aa383bd9,CRITICAL,role_escalation,242,CRITICAL: verify privilege escalation path and add authorization check
nsgap-b29e5f351dca,auth_gap,nsgap-b29e5f351dca,CRITICAL,role_escalation,243,CRITICAL: verify privilege escalation path and add authorization check
nsgap-efe133ab9f5f,auth_gap,nsgap-efe133ab9f5f,CRITICAL,role_escalation,244,CRITICAL: verify privilege escalation path and add authorization check
nsgap-b06e5d3421cb,auth_gap,nsgap-b06e5d3421cb,CRITICAL,role_escalation,245,CRITICAL: verify privilege escalation path and add authorization check
nsgap-8b6e0463b73e,auth_gap,nsgap-8b6e0463b73e,CRITICAL,role_escalation,246,CRITICAL: verify privilege escalation path and add authorization check
nsgap-67e11c8a2641,auth_gap,nsgap-67e11c8a2641,CRITICAL,role_escalation,247,CRITICAL: verify privilege escalation path and add authorization check
nsgap-746400073f5e,auth_gap,nsgap-746400073f5e,CRITICAL,role_escalation,248,CRITICAL: verify privilege escalation path and add authorization check
nsgap-d365d520bee7,auth_gap,nsgap-d365d520bee7,CRITICAL,role_escalation,249,CRITICAL: verify privilege escalation path and add authorization check
nsgap-c989945c747b,auth_gap,nsgap-c989945c747b,CRITICAL,role_escalation,250,CRITICAL: verify privilege escalation path and add authorization check
nsgap-3ff29c1c5ffe,auth_gap,nsgap-3ff29c1c5ffe,CRITICAL,role_escalation,251,CRITICAL: verify privilege escalation path and add authorization check
nsgap-d8ca56de31db,auth_gap,nsgap-d8ca56de31db,CRITICAL,role_escalation,252,CRITICAL: verify privilege escalation path and add authorization check
nsgap-5a5793b1b3cf,auth_gap,nsgap-5a5793b1b3cf,CRITICAL,role_escalation,253,CRITICAL: verify privilege escalation path and add authorization check
nsgap-4ee88b9bc1bb,auth_gap,nsgap-4ee88b9bc1bb,CRITICAL,role_escalation,254,CRITICAL: verify privilege escalation path and add authorization check
nsgap-f760463c6df4,auth_gap,nsgap-f760463c6df4,CRITICAL,role_escalation,255,CRITICAL: verify privilege escalation path and add authorization check
nsgap-e621d83d19eb,auth_gap,nsgap-e621d83d19eb,CRITICAL,role_escalation,256,CRITICAL: verify privilege escalation path and add authorization check
nsgap-8a816df606cf,auth_gap,nsgap-8a816df606cf,CRITICAL,role_escalation,257,CRITICAL: verify privilege escalation path and add authorization check
nsgap-57606c793a7d,auth_gap,nsgap-57606c793a7d,CRITICAL,role_escalation,258,CRITICAL: verify privilege escalation path and add authorization check
nsgap-96d9b0666931,auth_gap,nsgap-96d9b0666931,CRITICAL,role_escalation,259,CRITICAL: verify privilege escalation path and add authorization check
nsgap-d6089fa4c738,auth_gap,nsgap-d6089fa4c738,CRITICAL,role_escalation,260,CRITICAL: verify privilege escalation path and add authorization check
nsgap-9f8ff1e5b327,auth_gap,nsgap-9f8ff1e5b327,CRITICAL,role_escalation,261,CRITICAL: verify privilege escalation path and add authorization check
nsgap-b01896b0104f,auth_gap,nsgap-b01896b0104f,CRITICAL,role_escalation,262,CRITICAL: verify privilege escalation path and add authorization check
nsgap-84df904d1627,auth_gap,nsgap-84df904d1627,CRITICAL,role_escalation,263,CRITICAL: verify privilege escalation path and add authorization check
nsgap-1a8d38dbc27a,auth_gap,nsgap-1a8d38dbc27a,CRITICAL,role_escalation,264,CRITICAL: verify privilege escalation path and add authorization check
nsgap-ba044460cdbd,auth_gap,nsgap-ba044460cdbd,CRITICAL,role_escalation,265,CRITICAL: verify privilege escalation path and add authorization check
nsgap-58786081f189,auth_gap,nsgap-58786081f189,CRITICAL,role_escalation,266,CRITICAL: verify privilege escalation path and add authorization check
nsgap-42eef8eea2a1,auth_gap,nsgap-42eef8eea2a1,CRITICAL,role_escalation,267,CRITICAL: verify privilege escalation path and add authorization check
nsgap-12a54da0adb1,auth_gap,nsgap-12a54da0adb1,CRITICAL,role_escalation,268,CRITICAL: verify privilege escalation path and add authorization check
nsgap-177b8999f661,auth_gap,nsgap-177b8999f661,CRITICAL,role_escalation,269,CRITICAL: verify privilege escalation path and add authorization check
nsgap-eb13939e71a8,auth_gap,nsgap-eb13939e71a8,CRITICAL,role_escalation,270,CRITICAL: verify privilege escalation path and add authorization check
nsgap-7ac127af06eb,auth_gap,nsgap-7ac127af06eb,CRITICAL,role_escalation,271,CRITICAL: verify privilege escalation path and add authorization check
nsgap-998c829ad6e1,auth_gap,nsgap-998c829ad6e1,CRITICAL,role_escalation,272,CRITICAL: verify privilege escalation path and add authorization check
nsgap-c50cce1a0f43,auth_gap,nsgap-c50cce1a0f43,CRITICAL,role_escalation,273,CRITICAL: verify privilege escalation path and add authorization check
nsgap-8fb5aa6e91e7,auth_gap,nsgap-8fb5aa6e91e7,CRITICAL,role_escalation,274,CRITICAL: verify privilege escalation path and add authorization check
nsgap-7485c8cda27a,auth_gap,nsgap-7485c8cda27a,CRITICAL,role_escalation,275,CRITICAL: verify privilege escalation path and add authorization check
nsgap-2f55c731aaf7,auth_gap,nsgap-2f55c731aaf7,CRITICAL,role_escalation,276,CRITICAL: verify privilege escalation path and add authorization check
nsgap-cd2366434518,auth_gap,nsgap-cd2366434518,CRITICAL,role_escalation,277,CRITICAL: verify privilege escalation path and add authorization check
nsgap-9e3899f76d82,auth_gap,nsgap-9e3899f76d82,CRITICAL,role_escalation,278,CRITICAL: verify privilege escalation path and add authorization check
nsgap-553fbcfe7e2a,auth_gap,nsgap-553fbcfe7e2a,CRITICAL,role_escalation,279,CRITICAL: verify privilege escalation path and add authorization check
nsgap-32c4f12487e2,auth_gap,nsgap-32c4f12487e2,CRITICAL,role_escalation,280,CRITICAL: verify privilege escalation path and add authorization check
nsgap-3956a4f7cf4e,auth_gap,nsgap-3956a4f7cf4e,CRITICAL,role_escalation,281,CRITICAL: verify privilege escalation path and add authorization check
nsgap-5104998dbe76,auth_gap,nsgap-5104998dbe76,CRITICAL,role_escalation,282,CRITICAL: verify privilege escalation path and add authorization check
nsgap-0800c4512b3b,auth_gap,nsgap-0800c4512b3b,CRITICAL,role_escalation,283,CRITICAL: verify privilege escalation path and add authorization check
nsgap-b775e5fcce83,auth_gap,nsgap-b775e5fcce83,CRITICAL,role_escalation,284,CRITICAL: verify privilege escalation path and add authorization check
nsgap-d6437f94be45,auth_gap,nsgap-d6437f94be45,CRITICAL,role_escalation,285,CRITICAL: verify privilege escalation path and add authorization check
nsgap-d39b4813a0f7,auth_gap,nsgap-d39b4813a0f7,CRITICAL,role_escalation,286,CRITICAL: verify privilege escalation path and add authorization check
nsgap-d6ce714b05f8,auth_gap,nsgap-d6ce714b05f8,CRITICAL,role_escalation,287,CRITICAL: verify privilege escalation path and add authorization check
nsgap-36ba6f7dd508,auth_gap,nsgap-36ba6f7dd508,CRITICAL,role_escalation,288,CRITICAL: verify privilege escalation path and add authorization check
nsgap-4a0cf182d8c1,auth_gap,nsgap-4a0cf182d8c1,CRITICAL,role_escalation,289,CRITICAL: verify privilege escalation path and add authorization check
nsgap-f7987814dc7c,auth_gap,nsgap-f7987814dc7c,CRITICAL,role_escalation,290,CRITICAL: verify privilege escalation path and add authorization check
nsgap-07dac713bb77,auth_gap,nsgap-07dac713bb77,CRITICAL,role_escalation,291,CRITICAL: verify privilege escalation path and add authorization check
nsgap-fd9627fd2909,auth_gap,nsgap-fd9627fd2909,CRITICAL,role_escalation,292,CRITICAL: verify privilege escalation path and add authorization check
nsgap-9c53ba8201ec,auth_gap,nsgap-9c53ba8201ec,CRITICAL,role_escalation,293,CRITICAL: verify privilege escalation path and add authorization check
nsgap-d96acbf72716,auth_gap,nsgap-d96acbf72716,CRITICAL,role_escalation,294,CRITICAL: verify privilege escalation path and add authorization check
nsgap-8a1f009b50c3,auth_gap,nsgap-8a1f009b50c3,CRITICAL,role_escalation,295,CRITICAL: verify privilege escalation path and add authorization check
nsgap-f6d9bd2b8e32,auth_gap,nsgap-f6d9bd2b8e32,CRITICAL,role_escalation,296,CRITICAL: verify privilege escalation path and add authorization check
nsgap-5729f9a90698,auth_gap,nsgap-5729f9a90698,CRITICAL,role_escalation,297,CRITICAL: verify privilege escalation path and add authorization check
nsgap-85cb880c42f8,auth_gap,nsgap-85cb880c42f8,CRITICAL,role_escalation,298,CRITICAL: verify privilege escalation path and add authorization check
nsgap-6ea5a7ba4ae0,auth_gap,nsgap-6ea5a7ba4ae0,CRITICAL,role_escalation,299,CRITICAL: verify privilege escalation path and add authorization check
nsgap-f6fc7f9ddc3d,auth_gap,nsgap-f6fc7f9ddc3d,CRITICAL,role_escalation,300,CRITICAL: verify privilege escalation path and add authorization check
nsgap-795672366e5a,auth_gap,nsgap-795672366e5a,CRITICAL,role_escalation,301,CRITICAL: verify privilege escalation path and add authorization check
nsgap-17a5e2aea3a0,auth_gap,nsgap-17a5e2aea3a0,CRITICAL,role_escalation,302,CRITICAL: verify privilege escalation path and add authorization check
nsgap-3791f59b0f2b,auth_gap,nsgap-3791f59b0f2b,CRITICAL,role_escalation,303,CRITICAL: verify privilege escalation path and add authorization check
nsgap-d2dbcadbd98c,auth_gap,nsgap-d2dbcadbd98c,CRITICAL,role_escalation,304,CRITICAL: verify privilege escalation path and add authorization check
nsgap-3f2b92c14604,auth_gap,nsgap-3f2b92c14604,CRITICAL,role_escalation,305,CRITICAL: verify privilege escalation path and add authorization check
